type,duration,end_time
close,0.179649829865,14:25:23
public,0.505929946899,14:25:38
normal,0.107461929321,14:25:38
public,3.62631607056,14:25:46
normal,0.131208896637,14:25:46
public,0.0704610347748,14:25:47
normal,0.215606927872,14:25:47
public,0.322480201721,14:25:48
close,0.433788061142,14:25:48
normal,1.08072686195,14:25:49
close,0.864614963531,14:25:50
normal,0.370872974396,14:25:52
close,0.866331100464,14:25:53
public,0.215913057327,14:25:53
normal,0.215875148773,14:25:53
close,0.21729516983,14:25:54
normal,0.707631111145,14:25:54
public,0.608335018158,14:25:55
close,0.204748868942,14:25:56
personal,0.109745025635,14:25:58
public,1.77242398262,14:27:29
normal,0.268490791321,14:27:30
public,0.161033153534,14:27:30
normal,0.577225923538,14:27:30
public,15.4140930176,14:28:08
normal,0.784552097321,14:28:09
public,4.0617120266,14:28:19
normal,0.390264034271,14:28:20
public,4.96255898476,14:29:04
normal,1.78840208054,14:29:06
public,7.24343514442,14:30:14
normal,1.0370759964,14:30:15
public,11.4390649796,14:30:26
normal,0.214416027069,14:30:26
public,0.713848114014,14:30:27
close,0.617594003677,14:30:28
public,0.579773902893,14:30:29
normal,0.213932037354,14:30:30
public,17.4556000233,14:30:47
normal,1.22223997116,14:30:48
public,3.45017409325,14:30:52
normal,0.810998916626,14:30:53
public,0.380243062973,14:31:00
personal,0.0280981063843,14:31:34
public,0.310745000839,14:31:34
personal,3.74837303162,14:33:08
public,4.39619803429,14:33:18
personal,0.651834964752,14:33:19
public,0.214439153671,14:33:19
normal,0.656528949738,14:33:20
public,2.1611571312,14:33:22
normal,0.214993000031,14:33:22
public,0.436762809753,14:33:22
normal,1.29666686058,14:33:24
public,0.219260931015,14:33:24
normal,1.31392717361,14:33:25
public,0.416306018829,14:33:26
normal,0.439530849457,14:33:26
public,0.42718911171,14:33:27
normal,0.217230081558,14:33:27
public,10.4824109077,14:33:37
normal,0.923552036285,14:33:38
public,12.2396509647,14:33:50
normal,0.557946920395,14:33:51
public,2.46248006821,14:33:53
normal,0.21540594101,14:33:54
public,9.39065384865,14:34:03
normal,3.98300695419,14:34:07
public,0.208979129791,14:34:07
normal,0.817835092545,14:34:08
public,0.609475851059,14:34:09
normal,6.23167800903,14:34:16
public,0.284451007843,14:34:16
normal,0.732136964798,14:34:17
public,0.217257022858,14:34:17
normal,1.21527409554,14:34:18
public,0.432523012161,14:34:19
normal,0.967525005341,14:34:21
public,0.23921918869,14:34:21
normal,2.82504796982,14:34:24
public,0.215227127075,14:34:24
normal,0.21728682518,14:34:24
public,0.214920043945,14:34:24
normal,0.220211982727,14:34:25
public,0.970545053482,14:34:26
normal,0.215808153152,14:34:26
public,2.39893198013,14:34:28
normal,1.01688504219,14:34:29
public,4.07280683517,14:34:33
normal,3.84547686577,14:34:37
public,0.223835945129,14:34:40
normal,0.213157892227,14:34:40
public,0.279078006744,14:34:41
normal,0.886164903641,14:34:42
public,1.01465201378,14:34:43
normal,0.613554000854,14:34:43
public,1.03859996796,14:34:44
normal,0.988391160965,14:34:45
public,13.0016450882,14:34:58
normal,1.21951818466,14:34:59
public,0.432796001434,14:35:00
normal,0.581858873367,14:35:00
public,0.414290904999,14:35:01
normal,0.398994922638,14:35:01
public,0.431333780289,14:35:02
normal,2.4723200798,14:35:04
public,0.15873003006,14:35:04
normal,0.796406030655,14:35:05
public,0.214875221252,14:35:05
normal,2.12572789192,14:35:07
public,0.33140707016,14:35:08
normal,1.08243298531,14:35:09
public,9.78785014153,14:35:33
normal,0.809702157974,14:35:34
public,5.96135187149,14:35:40
normal,0.220741033554,14:35:40
public,3.33900809288,14:35:44
normal,0.839857816696,14:35:45
public,3.2753739357,14:35:48
normal,0.807560920715,14:35:49
public,0.385617017746,14:35:49
normal,1.0142519474,14:35:50
public,3.40606093407,14:35:53
normal,0.467507123947,14:35:54
public,0.216198921204,14:35:54
normal,0.58143901825,14:35:55
public,2.46514487267,14:35:57
normal,0.216656923294,14:35:57
public,1.81401109695,14:35:59
normal,0.992374897003,14:36:00
public,2.05489587784,14:36:02
normal,0.782373905182,14:36:03
public,0.650369882584,14:36:04
normal,0.229913949966,14:36:04
public,3.42691016197,14:36:07
normal,1.78961515427,14:36:09
public,0.71672296524,14:36:13
normal,0.109016895294,14:36:14
public,0.531980037689,14:36:20
normal,1.20446801186,14:36:22
public,0.406076908112,14:36:22
normal,0.493344068527,14:36:23
close,0.204121112823,14:36:23
normal,0.317963123322,14:36:23
close,0.810565948486,14:36:24
public,1.01960492134,14:36:25
normal,1.41623783112,14:36:26
public,2.06345820427,14:36:28
normal,0.392816066742,14:36:29
close,0.595059156418,14:36:29
normal,2.23259401321,14:36:32
public,0.605927944183,14:36:32
normal,0.854749917984,14:36:33
close,1.78416705132,14:36:35
public,0.216382026672,14:36:35
normal,1.81536507607,14:36:37
public,0.60773396492,14:36:38
normal,3.85563111305,14:36:41
public,13.4783630371,14:37:40
normal,0.0272159576416,14:37:42
public,1.02995014191,14:37:43
normal,1.909044981,14:37:46
public,7.79804587364,14:38:26
normal,0.0905430316925,14:38:27
public,2.18361115456,14:38:32
normal,0.758955001831,14:38:33
public,0.0237829685211,14:38:37
public,6.73694705963,14:39:11
normal,1.01411390305,14:39:12
public,11.1293940544,14:39:25
close,0.214246034622,14:39:25
personal,0.602782964706,14:40:09
public,0.651273012161,14:40:13
personal,0.864000082016,14:40:14
public,1.75622200966,14:40:16
personal,6.10481905937,14:40:22
public,0.425945043564,14:40:23
close,0.588621139526,14:40:23
public,0.412961959839,14:40:25
normal,0.405883073807,14:40:25
personal,1.31474995613,14:40:27
public,3.77991294861,14:40:30
normal,0.216778039932,14:40:31
public,0.223302125931,14:40:31
normal,0.362894058228,14:40:31
public,1.5596909523,14:40:33
normal,0.261837005615,14:40:33
public,3.69132709503,14:40:39
personal,0.210329055786,14:40:40
public,0.572001934052,14:41:30
public,5.23604011536,14:41:36
normal,0.60769701004,14:41:37
public,2.6428258419,14:41:39
normal,0.810153007507,14:41:40
public,1.43191790581,14:41:42
close,0.639646053314,14:41:42
personal,0.106841087341,14:41:44
close,0.662042856216,14:41:45
personal,0.760720014572,14:41:45
close,0.300618171692,14:41:46
personal,1.17051315308,14:41:49
close,0.26259303093,14:41:51
normal,0.39163517952,14:41:52
close,0.0657207965851,14:41:52
normal,0.122977972031,14:41:53
public,0.402363061905,14:41:53
normal,0.21862411499,14:41:54
public,6.30858111382,14:42:01
personal,2.99979805946,14:42:09
public,9.00471782684,14:42:28
normal,0.965325832367,14:42:30
public,4.03602600098,14:42:34
normal,0.362003087997,14:42:34
close,1.21166086197,14:42:36
public,0.730203866959,14:42:38
normal,0.546051025391,14:42:39
public,1.77789092064,14:42:41
normal,0.303206920624,14:42:42
public,0.357954978943,14:42:42
normal,0.216984033585,14:42:43
public,0.539136171341,14:42:48
normal,0.376273870468,14:42:48
public,0.141787052155,14:43:02
normal,0.221763134003,14:43:03
public,0.209396123886,14:43:03
normal,0.973942041397,14:43:04
public,0.117063999176,14:43:07
normal,0.136426925659,14:43:09
public,1.29732203484,14:43:57
close,0.980921983719,14:43:58
personal,0.0429439544678,14:43:59
public,1.46342992783,14:44:34
normal,0.219078063965,14:44:34
public,0.441110134125,14:44:39
close,0.00627398490906,14:44:40
personal,0.00643110275269,14:44:43
public,10.6122381687,14:44:54
normal,0.21611905098,14:44:54
public,4.4545481205,14:44:59
normal,0.785712003708,14:45:00
public,0.406720161438,14:45:00
normal,0.215069055557,14:45:00
public,0.505395889282,14:45:03
normal,0.819066047668,14:45:03
public,6.28919196129,14:45:10
normal,0.217036008835,14:45:10
public,10.1537539959,14:45:25
normal,0.40413403511,14:45:25
close,0.485018014908,14:45:25
public,0.356539964676,14:45:35
personal,1.60206103325,14:45:39
public,0.579427957535,14:45:42
normal,0.216046094894,14:45:42
public,1.11881303787,14:46:33
normal,0.392114877701,14:46:34
public,0.81033205986,14:46:34
normal,0.60845708847,14:46:35
public,1.17412304878,14:47:02
close,1.49034285545,14:47:04
personal,7.07942295074,14:47:17
public,1.37392497063,14:47:28
personal,0.127907991409,14:47:29
public,3.85221910477,14:48:11
normal,0.989909172058,14:48:12
public,0.409713983536,14:48:27
personal,0.347584009171,14:48:27
public,0.605975151062,14:48:28
close,0.229941129684,14:48:28
personal,0.0715868473053,14:48:34
close,0.216492176056,14:48:34
personal,6.79806518555,14:48:42
close,3.56084513664,14:48:49
personal,3.77325081825,14:48:53
close,12.040266037,14:49:05
personal,12.3511350155,14:49:28
close,0.652636051178,14:49:29
public,6.46793603897,14:49:36
normal,0.716265201569,14:49:36
public,0.774005174637,14:49:37
normal,0.912328004837,14:49:38
public,0.351993083954,14:49:38
normal,0.803400039673,14:49:39
public,1.49213004112,14:49:41
normal,1.9608528614,14:49:43
public,3.16705203056,14:49:46
normal,0.558673143387,14:49:46
public,0.582879066467,14:49:47
normal,2.38919591904,14:49:49
public,2.51695609093,14:49:52
normal,0.53816986084,14:49:52
public,6.03754591942,14:50:06
normal,29.8257641792,14:50:36
close,0.242848873138,14:50:36
normal,19.0968139172,14:50:58
public,1.21975708008,14:50:59
normal,7.92233085632,14:51:07
public,0.412216901779,14:51:08
close,4.93551683426,14:51:22
public,0.426327943802,14:51:23
normal,1.39693808556,14:51:24
public,0.224352836609,14:51:24
normal,1.11567592621,14:51:28
public,3.82638907433,14:51:32
normal,0.566633939743,14:51:33
close,0.922678947449,14:51:35
normal,0.804103851318,14:51:35
public,52.5611259937,14:52:46
normal,2.03139185905,14:52:48
public,4.07437586784,14:52:52
normal,0.801091909409,14:52:53
public,0.608958959579,14:52:54
normal,3.44733095169,14:52:57
public,0.622494935989,14:52:58
normal,0.803240060806,14:52:59
public,0.431713104248,14:52:59
normal,1.39197397232,14:53:00
public,4.37224388123,14:53:05
normal,0.302695035934,14:53:05
public,5.58031392097,14:53:11
normal,0.509865045547,14:53:11
public,0.461318969727,14:53:12
normal,0.198469877243,14:53:12
public,0.215952157974,14:53:12
normal,0.340564966202,14:53:12
public,1.22116088867,14:53:14
normal,0.212321043015,14:53:14
public,1.03219199181,14:53:15
normal,0.220891952515,14:53:15
public,0.229969978333,14:53:15
normal,0.330914974213,14:53:16
public,2.64869189262,14:53:18
normal,0.208875894547,14:53:19
public,0.220592021942,14:53:19
normal,0.211796045303,14:53:19
public,1.81805801392,14:53:21
normal,1.59430289268,14:53:22
public,32.713727951,14:53:55
normal,1.00362491608,14:53:56
public,1.04464793205,14:53:57
normal,0.205725908279,14:53:57
public,1.1959400177,14:53:59
normal,1.85457396507,14:54:01
public,2.91738295555,14:54:03
normal,0.306863069534,14:54:04
public,0.293508052826,14:54:04
normal,0.192045927048,14:54:05
public,0.984877824783,14:54:06
normal,0.207195997238,14:54:06
public,41.679006815,14:54:49
close,1.02717804909,14:54:51
public,4.0881690979,14:54:55
normal,0.368478059769,14:54:55
close,1.24188399315,14:54:56
public,6.33311915398,14:55:03
normal,0.552178859711,14:55:03
public,18.5149109364,14:55:22
normal,0.590261936188,14:55:22
public,13.717416048,14:55:36
normal,1.10572195053,14:55:37
public,1.45079517365,14:55:38
normal,0.216342926025,14:55:39
public,1.18715405464,14:55:40
normal,0.221751928329,14:55:40
public,4.30591416359,14:55:44
normal,0.536768913269,14:55:45
public,1.87765789032,14:55:47
normal,1.1681470871,14:55:48
public,1.01646614075,14:55:49
normal,0.40293598175,14:55:49
public,19.0892181396,14:57:10
normal,0.190252065659,14:57:10
public,0.33983707428,14:57:11
normal,0.809190988541,14:57:12
public,0.542403936386,14:57:16
normal,0.44039106369,14:57:17
public,3.13640809059,14:57:20
normal,0.715893030167,14:57:21
public,4.49877405167,14:57:25
normal,1.58476495743,14:57:27
public,0.407221078873,14:57:27
normal,0.214966773987,14:57:27
public,1.45314407349,14:57:29
normal,3.02267718315,14:57:32
public,0.628057956696,14:57:32
normal,1.81332993507,14:57:34
public,1.03466916084,14:57:35
normal,1.58112001419,14:57:37
public,0.622632980347,14:57:38
normal,1.00910687447,14:57:39
public,0.209179878235,14:57:39
normal,0.794325828552,14:57:40
public,0.216120958328,14:57:40
normal,29.6454069614,14:58:09
public,0.312383174896,14:58:10
normal,0.182234048843,14:58:12
public,0.216168165207,14:58:12
normal,0.225068092346,14:58:12
public,0.950540065765,14:58:13
normal,5.37064218521,14:58:19
public,0.19084405899,14:58:19
normal,0.21773815155,14:58:19
public,0.99841094017,14:58:20
normal,1.02222394943,14:58:21
public,0.648926019669,14:58:22
normal,0.210190057755,14:58:22
public,0.220250844955,14:58:22
normal,8.44983696938,14:58:31
public,0.399767875671,14:58:31
normal,0.216267108917,14:58:31
public,0.432866096497,14:58:32
normal,3.41375207901,14:58:35
public,0.219865083694,14:58:35
normal,0.308381080627,14:58:36
public,0.910141944885,14:58:37
normal,0.224267959595,14:58:37
public,0.639478206635,14:58:38
normal,2.97714686394,14:58:40
public,1.24438714981,14:58:42
normal,3.02157092094,14:58:45
public,0.866453886032,14:58:46
normal,2.99620914459,14:58:49
public,0.431794881821,14:58:49
normal,1.18731999397,14:58:50
public,0.219882011414,14:58:50
normal,2.88624501228,14:58:53
public,1.61225008965,14:58:55
normal,1.98542809486,14:58:57
public,3.66561603546,14:59:02
normal,1.09875297546,14:59:05
public,0.811544895172,14:59:06
normal,0.246867895126,14:59:06
public,0.184698104858,14:59:06
normal,4.64834785461,14:59:11
public,0.429155111313,14:59:11
normal,0.792760848999,14:59:12
public,0.399041891098,14:59:13
normal,1.65572595596,14:59:14
public,0.413024187088,14:59:15
normal,0.914469957352,14:59:17
public,3.24784207344,14:59:20
normal,1.42138195038,14:59:22
public,0.656403064728,14:59:22
normal,0.969733953476,14:59:23
public,0.43622803688,14:59:24
normal,0.990106105804,14:59:25
public,0.217897176743,14:59:25
normal,2.75626301765,14:59:28
close,1.0815551281,14:59:29
normal,3.25063204765,14:59:32
public,0.215086936951,14:59:32
normal,1.08793616295,14:59:33
public,0.522269010544,14:59:34
normal,12.7988181114,14:59:47
public,1.31520104408,14:59:48
normal,0.207090139389,14:59:48
public,0.198173046112,14:59:48
normal,1.32285499573,14:59:50
public,0.440131187439,14:59:50
normal,2.23026204109,14:59:52
public,0.190562009811,14:59:52
normal,0.323221921921,14:59:53
public,0.104521036148,14:59:53
normal,0.206622123718,14:59:53
public,4.91625380516,14:59:59
normal,0.489674091339,14:59:59
public,1.08388400078,15:00:00
normal,0.547924041748,15:00:01
public,4.46100997925,15:00:05
normal,0.448834896088,15:00:06
public,0.366646051407,15:00:06
normal,0.21143579483,15:00:06
public,4.67339706421,15:00:11
normal,1.40512609482,15:00:12
public,3.87596297264,15:00:16
normal,0.592651844025,15:00:17
public,0.611382961273,15:00:17
normal,0.218811988831,15:00:18
public,0.214559078217,15:00:18
normal,1.18856406212,15:00:19
public,0.221142053604,15:00:19
normal,0.391961097717,15:00:20
public,2.43345713615,15:00:22
normal,0.404590129852,15:00:22
public,16.2834289074,15:00:39
normal,0.384415864944,15:00:39
public,1.42935991287,15:00:41
normal,1.00073409081,15:00:42
public,4.23370599747,15:00:52
normal,0.975604057312,15:00:53
public,1.88102293015,15:00:55
normal,0.234910964966,15:00:55
public,0.000652074813843,15:01:02
close,0.0733020305634,15:01:05
public,1.59486293793,15:01:07
close,2.13347816467,15:01:10
personal,0.556127071381,15:01:11
close,2.03302598,15:01:13
public,0.210759878159,15:01:13
normal,0.799949169159,15:01:14
public,0.214759111404,15:01:14
normal,2.2205119133,15:01:16
close,1.21953487396,15:01:18
normal,0.219524860382,15:01:18
close,0.647289991379,15:01:18
personal,2.38048219681,15:01:21
close,0.609631061554,15:01:21
normal,0.225016117096,15:01:22
close,2.39854311943,15:01:26
personal,1.70007705688,15:01:31
close,3.49285507202,15:01:35
personal,1.58447504044,15:01:36
public,9.01238012314,15:01:48
normal,0.660052776337,15:01:48
public,0.159895181656,15:01:49
normal,0.0296449661255,15:01:50
public,2.00089406967,15:01:56
normal,5.05123996735,15:02:01
close,4.30669403076,15:02:05
personal,2.16397595406,15:02:07
public,0.226543188095,15:02:08
normal,0.205856084824,15:02:08
public,0.292057037354,15:02:08
normal,0.297415971756,15:02:08
public,0.602447986603,15:02:09
close,5.02114415169,15:02:24
normal,0.652029037476,15:02:25
close,1.78718400002,15:02:27
public,4.04703402519,15:02:35
normal,0.429095983505,15:02:36
close,1.07008600235,15:02:55
personal,1.76249313354,15:02:57
normal,3.96659994125,15:03:01
close,2.15616822243,15:03:03
personal,3.50114512444,15:03:06
normal,0.568134069443,15:03:07
close,6.66361093521,15:03:14
public,0.411877155304,15:03:14
normal,1.51045513153,15:03:15
close,1.1217880249,15:03:17
public,4.52430391312,15:03:50
close,1.01528787613,15:03:52
normal,0.621965885162,15:03:52
close,1.81350588799,15:03:54
normal,1.22105407715,15:03:55
public,0.606720924377,15:03:56
close,0.814976215363,15:03:57
public,3.69246912003,15:04:00
normal,0.236860990524,15:04:01
public,4.79995512962,15:04:05
normal,1.23321294785,15:04:07
close,15.8319439888,15:04:22
normal,0.221215009689,15:04:23
close,0.970793008804,15:05:34
personal,4.87138795853,15:05:39
close,0.0307171344757,15:05:41
personal,0.96550488472,15:05:43
close,3.50705385208,15:05:48
personal,1.57512617111,15:05:54
normal,1.84221100807,15:05:57
close,0.264092206955,15:05:57
personal,2.10342693329,15:05:59
normal,3.05658102036,15:06:06
close,2.23028302193,15:06:10
personal,4.98240208626,15:06:21
close,0.335459947586,15:06:22
normal,2.4848780632,15:06:24
close,0.0895619392395,15:06:26
normal,0.211905002594,15:06:26
close,1.09529399872,15:06:28
normal,1.5216319561,15:06:29
close,0.963996887207,15:06:30
normal,2.95806884766,15:06:33
close,0.226938009262,15:06:33
normal,0.222333908081,15:06:33
close,0.204128026962,15:06:34
normal,0.646978139877,15:06:34
close,0.330104112625,15:06:35
personal,1.02614402771,15:06:36
close,0.820274114609,15:06:37
normal,0.830784797668,15:06:38
close,0.354310035706,15:06:38
normal,0.40839600563,15:06:38
close,1.01121115685,15:06:39
normal,0.463880062103,15:06:40
close,0.184171915054,15:06:40
normal,1.08604502678,15:06:41
close,2.16900706291,15:06:43
personal,1.17296290398,15:06:44
close,1.03035020828,15:06:45
normal,0.281553030014,15:06:46
close,1.95781898499,15:06:48
normal,1.49914312363,15:06:49
close,3.14972805977,15:06:52
normal,0.21735906601,15:06:53
close,1.6462521553,15:06:54
public,0.406569004059,15:06:55
normal,0.223896980286,15:06:55
public,1.63069987297,15:06:56
normal,1.36760497093,15:06:58
public,1.48124408722,15:06:59
normal,0.747896909714,15:07:00
public,0.215036869049,15:07:00
normal,0.21585893631,15:07:00
public,0.60929608345,15:07:01
normal,0.986210107803,15:07:02
close,1.01528906822,15:07:03
normal,0.615490198135,15:07:04
public,0.210463047028,15:07:04
normal,1.02434706688,15:07:05
public,0.207276105881,15:07:05
normal,0.218660116196,15:07:05
public,0.329031944275,15:07:06
normal,0.455724954605,15:07:06
public,0.826644897461,15:07:07
normal,1.59131503105,15:07:09
public,1.22136902809,15:07:10
normal,1.9021499157,15:07:12
public,0.585862874985,15:07:12
normal,0.140778064728,15:07:16
public,2.70783305168,15:07:19
normal,0.338728904724,15:07:19
public,0.410002946854,15:07:20
normal,0.400599002838,15:07:20
public,0.228155136108,15:07:20
normal,2.51610612869,15:07:23
public,0.329594135284,15:07:23
normal,0.995834827423,15:07:24
public,0.6209897995,15:07:25
normal,0.214294195175,15:07:25
public,0.224678039551,15:07:25
normal,1.88391900063,15:07:27
public,0.489415168762,15:07:28
normal,0.365101099014,15:07:28
personal,9.80094814301,15:08:51
normal,0.193511009216,15:08:51
public,1.73398804665,15:08:53
close,0.228394031525,15:08:53
normal,0.147284984589,15:08:59
close,1.72714090347,15:09:01
personal,9.43929481506,15:09:48
public,0.434937000275,15:09:49
close,0.869086027145,15:09:50
public,1.52158093452,15:09:51
normal,0.645349025726,15:09:52
public,2.115265131,15:09:54
normal,0.378515005112,15:09:54
public,0.778673887253,15:09:55
close,1.62193703651,15:09:57
normal,1.07192397118,15:09:58
close,0.0294959545135,15:10:09
personal,0.182892799377,15:10:27
public,2.20607495308,15:10:31
normal,0.216248989105,15:10:31
public,0.564691066742,15:10:32
normal,1.22004294395,15:10:33
public,0.384227991104,15:10:34
normal,0.245570898056,15:10:35
public,1.37182188034,15:10:36
personal,0.979269981384,15:10:44
close,6.09884905815,15:10:50
public,3.85678696632,15:10:54
normal,1.01530098915,15:10:55
public,0.43465089798,15:10:55
normal,1.18799495697,15:10:56
public,0.413910865784,15:10:57
normal,0.879247188568,15:10:58
public,0.567628860474,15:10:58
normal,2.4094171524,15:11:01
personal,123.49503088,15:13:04
close,0.432882070541,15:13:05
normal,0.218852996826,15:13:05
close,7.1570520401,15:13:12
normal,0.435267925262,15:13:12
close,32.3004689217,15:14:10
personal,4.12064909935,15:14:14
close,1.46936488152,15:14:38
personal,0.0220170021057,15:14:42
close,0.0888671875,15:14:47
personal,0.878889799118,15:14:48
close,0.138785839081,15:14:48
personal,0.801223039627,15:14:49
normal,0.402909994125,15:14:50
personal,2.09882616997,15:14:52
public,1.34693598747,15:14:54
normal,0.216495990753,15:14:55
public,1.19182920456,15:14:56
personal,1.98017692566,15:14:58
close,1.4895670414,15:14:59
personal,3.23679494858,15:15:02
public,3.25767087936,15:15:06
normal,0.395852088928,15:15:06
public,1.31669402122,15:15:10
personal,0.865499019623,15:15:11
public,0.875885009766,15:15:13
normal,0.600759029388,15:15:14
personal,0.486582994461,15:15:14
normal,0.0147669315338,15:15:15
personal,0.816591024399,15:15:15
normal,0.404743909836,15:15:16
personal,0.0473871231079,15:15:17
normal,0.514340877533,15:15:17
public,0.946410894394,15:15:18
normal,1.36814689636,15:15:25
close,0.0327339172363,15:15:29
normal,0.00968098640442,15:15:29
close,0.639430999756,15:15:31
public,0.224723815918,15:15:31
normal,0.0303108692169,15:15:33
public,1.64008903503,15:15:35
normal,0.219874858856,15:15:35
public,2.09263300896,15:15:37
normal,0.72053694725,15:15:38
public,1.62196207047,15:15:40
close,1.0198829174,15:15:42
public,0.214215993881,15:15:42
normal,0.214107036591,15:15:43
public,0.708292961121,15:15:50
normal,0.0237200260162,15:15:51
public,0.685612916946,15:15:52
normal,0.224771976471,15:15:52
public,0.0967230796814,15:15:55
normal,1.00302410126,15:15:56
public,0.542583942413,15:15:57
normal,0.8776948452,15:15:58
public,2.88449692726,15:16:01
normal,1.07511115074,15:16:03
public,0.363407850266,15:16:04
close,1.22884893417,15:16:06
public,0.0160210132599,15:16:06
normal,0.431061029434,15:16:08
public,0.208914995193,15:16:08
normal,0.206009149551,15:16:08
public,4.47268486023,15:16:22
personal,1.01444506645,15:16:23
public,0.656207084656,15:16:24
personal,1.93983507156,15:16:26
public,3.4042699337,15:17:03
normal,0.609689950943,15:17:04
public,34.1306049824,15:17:38
close,1.22766900063,15:17:39
public,0.600042104721,15:17:40
normal,0.813306093216,15:17:41
public,0.408593177795,15:17:41
normal,0.807235956192,15:17:42
public,1.65367794037,15:17:47
normal,0.215564012527,15:17:47
public,1.31789398193,15:17:48
normal,1.44128108025,15:17:50
public,0.238711118698,15:17:50
normal,0.552796125412,15:17:56
public,0.415456056595,15:17:56
normal,23.3381721973,15:18:19
public,0.8673350811,15:18:20
