type,duration,end_time
normal,0.60653090477,13:59:31
public,1.01729393005,13:59:32
normal,0.979779958725,13:59:33
public,0.204118967056,13:59:33
normal,1.41954994202,13:59:35
public,0.815248012543,13:59:35
normal,1.42002105713,13:59:37
public,0.40838098526,13:59:37
normal,3.2512140274,13:59:41
public,1.21983599663,13:59:42
normal,0.204159021378,13:59:42
public,1.41889595985,13:59:43
normal,0.205412864685,13:59:44
public,0.207942962646,13:59:44
normal,0.228822946548,13:59:44
public,0.791267871857,13:59:45
normal,0.602180957794,13:59:45
public,1.22093915939,13:59:47
normal,1.82297992706,13:59:48
public,0.818316936493,13:59:49
normal,1.01032519341,13:59:50
public,0.408751964569,13:59:51
normal,0.201428890228,13:59:51
public,0.308911085129,13:59:52
normal,0.918723106384,13:59:53
public,0.0121138095856,13:59:53
normal,1.02537608147,13:59:54
public,0.190956115723,13:59:54
normal,0.425942182541,13:59:57
public,0.436315059662,13:59:57
normal,1.84855294228,14:00:01
public,0.203341960907,14:00:02
normal,2.12884116173,14:00:04
public,0.116876840591,14:00:04
normal,2.13103294373,14:00:06
public,0.0944378376007,14:00:06
normal,9.35260796547,14:00:16
public,0.202784061432,14:00:16
normal,4.27761602402,14:00:20
public,0.193192005157,14:00:20
normal,1.01864099503,14:00:21
public,0.4150390625,14:00:22
normal,2.83678603172,14:00:24
public,0.407272100449,14:00:25
normal,5.68468308449,14:00:31
public,0.821111917496,14:00:31
normal,12.2707111835,14:00:48
public,0.204421043396,14:00:49
normal,5.75102806091,14:00:54
public,0.352513074875,14:00:55
normal,1.58215808868,14:01:06
public,0.608746051788,14:01:07
normal,0.608997106552,14:01:08
public,0.415870904922,14:01:08
normal,0.801758050919,14:01:09
public,0.21620798111,14:01:09
normal,8.11791801453,14:01:17
public,0.210211992264,14:01:17
normal,2.63545703888,14:01:20
public,0.610500812531,14:01:21
normal,0.205416917801,14:01:21
public,0.836375951767,14:01:22
normal,2.06269693375,14:01:24
public,0.170289993286,14:01:24
normal,7.29578900337,14:01:31
public,0.203596115112,14:01:31
normal,1.01508712769,14:01:32
public,0.204921007156,14:01:33
normal,4.74868106842,14:01:37
public,1.57256603241,14:01:39
normal,3.85264778137,14:01:43
public,0.187385082245,14:01:43
normal,0.444164037704,14:01:45
public,0.426411867142,14:01:45
normal,7.38235187531,14:01:52
public,0.32342004776,14:01:53
normal,2.74896097183,14:01:55
public,0.0966031551361,14:01:56
normal,2.05228710175,14:01:58
public,0.385468959808,14:01:58
normal,8.41617584229e-05,14:01:59
public,0.173657894135,14:01:59
normal,0.271734952927,14:02:02
public,0.2045378685,14:02:02
normal,2.80355405807,14:02:06
public,1.136480093,14:02:07
normal,3.0481801033,14:02:10
public,0.202362060547,14:02:10
normal,0.406006097794,14:02:11
public,0.201815128326,14:02:11
normal,0.413362979889,14:02:11
personal,0.424613952637,14:02:12
normal,0.517889022827,14:02:17
public,0.472076892853,14:02:18
normal,0.150761842728,14:02:22
public,0.0229539871216,14:02:23
normal,3.16134095192,14:02:32
public,0.205973148346,14:02:32
normal,2.02902817726,14:02:34
public,0.610465764999,14:02:35
normal,0.709075212479,14:02:35
public,0.817818164825,14:02:36
normal,1.50832796097,14:02:40
public,0.413624048233,14:02:40
normal,3.65302801132,14:02:44
public,0.408987045288,14:02:44
normal,1.6269338131,14:02:46
public,0.197793006897,14:02:46
normal,0.607168912888,14:02:47
public,0.496445894241,14:02:47
normal,0.408969163895,14:02:49
public,0.311640024185,14:02:49
normal,0.37517285347,14:02:50
public,0.204115867615,14:02:50
normal,1.01256680489,14:02:51
public,0.380604028702,14:02:52
normal,2.04759502411,14:02:54
public,0.379758834839,14:02:54
normal,0.202786922455,14:02:55
public,0.202167987823,14:02:55
normal,2.83966708183,14:02:58
public,0.41007900238,14:02:58
normal,5.29706096649,14:03:03
public,0.392981052399,14:03:04
normal,3.27862501144,14:03:07
public,0.994080066681,14:03:08
normal,1.42905402184,14:03:10
public,0.395025014877,14:03:10
normal,1.27452588081,14:03:11
public,0.347748994827,14:03:12
normal,2.87077021599,14:03:16
public,1.43083381653,14:03:18
normal,2.45612287521,14:03:20
public,0.181598901749,14:03:21
normal,5.89238905907,14:03:26
public,0.211557149887,14:03:27
normal,0.240687131882,14:03:28
public,0.189960002899,14:03:28
normal,4.68841004372,14:03:33
public,0.187363862991,14:03:33
normal,2.64139604568,14:03:36
public,0.818121910095,14:03:37
normal,2.23474788666,14:03:39
public,0.847449064255,14:03:40
normal,0.380858898163,14:03:40
public,0.190139055252,14:03:40
normal,1.31394815445,14:03:42
public,0.188766956329,14:03:43
normal,1.21400213242,14:03:44
public,0.409003973007,14:03:44
normal,9.34693193436,14:03:54
public,0.20429110527,14:03:54
normal,0.206613063812,14:03:54
public,0.201285123825,14:03:54
normal,0.204003095627,14:03:54
public,0.203493833542,14:03:55
normal,0.206214904785,14:03:55
public,0.202266216278,14:03:55
normal,1.3447329998,14:04:00
public,0.201223134995,14:04:00
normal,1.44799089432,14:04:01
public,0.389553070068,14:04:02
normal,1.20743298531,14:04:03
public,0.206424951553,14:04:03
normal,0.999722003937,14:04:06
public,0.151641130447,14:04:06
public,0.0442790985107,14:04:10
normal,0.33102107048,14:04:11
public,0.599828004837,14:04:11
normal,0.203655958176,14:04:11
public,0.2045378685,14:04:12
normal,1.21587610245,14:04:13
public,0.204440116882,14:04:13
normal,1.42025995255,14:04:14
public,0.613308906555,14:04:15
normal,1.6230430603,14:04:17
public,0.408555984497,14:04:17
normal,1.01199698448,14:04:18
public,0.608736991882,14:04:19
normal,3.84345793724,14:04:22
public,0.090322971344,14:04:23
normal,3.36035203934,14:04:28
public,0.406161785126,14:04:29
normal,0.406461954117,14:04:29
public,0.40842294693,14:04:29
normal,4.87302207947,14:04:34
public,0.204609870911,14:04:35
normal,1.42289805412,14:04:36
public,0.436895132065,14:04:36
normal,0.180845022202,14:04:42
public,1.04588317871,14:04:43
normal,0.175365924835,14:04:43
public,0.200664997101,14:04:44
normal,0.424828052521,14:04:49
public,1.01488804817,14:04:50
normal,0.204627037048,14:04:50
public,0.612555980682,14:04:51
normal,3.15288615227,14:04:54
public,0.908720970154,14:04:55
normal,0.813512802124,14:04:55
public,1.04344797134,14:04:56
normal,0.81750202179,14:04:57
public,0.370775938034,14:04:58
normal,1.62728190422,14:04:59
public,0.404000043869,14:05:00
normal,1.69470500946,14:05:01
public,0.351784944534,14:05:02
normal,1.69700312614,14:05:03
public,0.526010036469,14:05:04
normal,6.91598892212,14:05:11
public,0.198212862015,14:05:11
normal,0.752978086472,14:05:12
public,0.261670827866,14:05:12
normal,3.04918694496,14:05:15
public,0.476588010788,14:05:16
normal,0.693912982941,14:05:19
public,0.610676050186,14:05:19
normal,0.0813820362091,14:05:21
public,0.954843044281,14:05:24
normal,1.57485294342,14:05:25
public,0.204696893692,14:05:25
normal,2.0300321579,14:05:27
public,0.41131401062,14:05:28
normal,1.62431693077,14:05:29
public,0.40977191925,14:05:30
normal,1.42894411087,14:05:31
public,0.192250013351,14:05:31
normal,0.618872880936,14:05:32
public,0.399526119232,14:05:32
normal,0.944176912308,14:05:44
public,0.408972978592,14:05:44
normal,4.89692592621,14:05:49
public,0.185350179672,14:05:49
normal,0.60676908493,14:05:50
public,0.409116983414,14:05:50
normal,2.23222112656,14:05:53
public,0.405297040939,14:05:53
normal,0.325926065445,14:05:53
public,1.33031797409,14:05:55
normal,0.518718004227,14:05:59
public,0.205083847046,14:06:00
normal,1.42109394073,14:06:01
public,0.20472407341,14:06:01
normal,0.631305932999,14:06:06
public,0.162270069122,14:06:07
normal,9.31540894508,14:06:16
public,0.608694076538,14:06:17
normal,1.85671496391,14:06:18
public,0.383924007416,14:06:19
normal,1.11575293541,14:06:23
public,0.361030101776,14:06:23
normal,0.820316076279,14:06:24
public,0.351948022842,14:06:25
normal,0.397650957108,14:06:25
public,0.205846071243,14:06:25
normal,1.84288311005,14:06:27
public,0.285141944885,14:06:27
normal,0.185305118561,14:06:28
public,0.188783884048,14:06:29
normal,0.203980922699,14:06:29
public,0.217959880829,14:06:29
normal,2.01063299179,14:06:33
public,0.204504013062,14:06:34
normal,0.543642044067,14:06:37
public,0.187731981277,14:06:38
normal,1.21980190277,14:06:39
public,0.409729957581,14:06:40
normal,0.809515953064,14:06:40
public,0.204627037048,14:06:41
normal,0.0662410259247,14:06:44
public,0.608936071396,14:06:45
normal,1.20914292336,14:06:46
public,0.408340930939,14:06:47
normal,0.811146974564,14:06:47
public,0.201232910156,14:06:48
normal,0.46756696701,14:06:50
public,0.412379980087,14:06:50
normal,0.406246900558,14:06:52
public,4.68332314491,14:06:57
normal,0.801450967789,14:06:58
public,0.430203914642,14:06:58
normal,4.6968460083e-05,14:07:02
public,0.355175971985,14:07:02
normal,4.2642788887,14:07:07
public,0.404532909393,14:07:07
normal,0.835121870041,14:07:08
public,0.384307861328,14:07:08
normal,0.646951913834,14:07:12
public,0.586000919342,14:07:13
normal,0.475289106369,14:07:15
public,0.205806970596,14:07:15
normal,1.22290611267,14:07:17
public,0.602691888809,14:07:17
normal,2.65463900566,14:07:20
public,0.111521959305,14:07:20
normal,0.000497817993164,14:07:21
public,0.0943548679352,14:07:22
normal,0.222123146057,14:07:24
public,0.174035072327,14:07:24
normal,0.0328159332275,14:07:27
public,0.803331136703,14:07:28
normal,0.429604768753,14:07:31
public,0.614314079285,14:07:32
normal,0.605484008789,14:07:32
public,0.206288814545,14:07:32
normal,2.03119397163,14:07:34
public,0.203269004822,14:07:35
normal,0.0369589328766,14:07:41
public,0.210751056671,14:07:41
normal,1.44613695145,14:07:44
public,0.204071044922,14:07:45
normal,2.45399188995,14:07:48
public,0.296482801437,14:07:49
normal,0.424737930298,14:07:49
public,0.0360000133514,14:07:49
normal,0.000875949859619,14:07:52
public,0.385432004929,14:07:52
normal,1.2634499073,14:07:55
public,0.203254938126,14:07:55
normal,0.0552289485931,14:07:57
public,0.0336000919342,14:07:58
normal,0.251325845718,14:08:00
public,0.205528974533,14:08:00
normal,0.458915948868,14:08:02
public,1.01769590378,14:08:03
normal,0.859946966171,14:08:04
public,0.157835960388,14:08:04
normal,0.45753288269,14:08:05
public,0.204432010651,14:08:06
normal,0.203634023666,14:08:06
public,0.408457994461,14:08:06
normal,0.0435931682587,14:08:08
public,0.261882781982,14:08:08
normal,2.21788406372,14:08:11
public,0.573251008987,14:08:11
normal,0.668890953064,14:08:14
public,0.408257961273,14:08:15
normal,3.72406291962,14:08:21
public,0.424010038376,14:08:21
normal,0.153929948807,14:08:24
public,0.100796937943,14:08:24
normal,0.0335929393768,14:08:26
public,0.0658540725708,14:08:28
normal,1.62635922432,14:08:29
public,0.223447799683,14:08:30
normal,2.30570006371,14:08:35
public,0.872351169586,14:08:36
normal,1.29045391083,14:08:38
public,0.841614961624,14:08:39
normal,0.697714805603,14:08:44
public,0.194553852081,14:08:44
normal,0.822880029678,14:08:45
public,0.192621946335,14:08:45
normal,2.43747401237,14:08:47
public,0.814715147018,14:08:48
normal,4.12216901779,14:08:52
public,0.255471229553,14:08:53
normal,0.900840997696,14:08:58
public,0.408904075623,14:08:59
normal,1.03077697754,14:09:00
public,0.205009937286,14:09:00
normal,0.0646469593048,14:09:02
public,0.200529098511,14:09:03
normal,1.29425096512,14:09:06
public,0.205285072327,14:09:06
normal,0.0953600406647,14:09:08
public,0.202035188675,14:09:08
normal,2.10401582718,14:09:12
public,0.20564699173,14:09:12
normal,0.102807998657,14:09:14
public,0.200911045074,14:09:15
normal,0.353600978851,14:09:16
public,0.166777133942,14:09:16
normal,0.441511154175,14:09:17
public,0.100737094879,14:09:18
normal,0.302955150604,14:09:21
public,0.208398103714,14:09:21
normal,0.171917915344,14:09:22
public,0.331439971924,14:09:23
normal,2.58808588982,14:09:25
public,0.443389892578,14:09:26
normal,7.69295287132,14:09:34
public,0.206172943115,14:09:34
normal,1.20788598061,14:09:35
public,0.204466819763,14:09:35
normal,6.50406217575,14:09:42
public,0.209600925446,14:09:42
normal,0.253488063812,14:09:43
public,0.334539175034,14:09:43
normal,0.278141021729,14:09:44
public,0.135153055191,14:09:44
normal,3.43934798241,14:09:47
public,0.202589988708,14:09:48
normal,2.43697714806,14:09:50
public,0.204355955124,14:09:50
normal,3.6619040966,14:09:54
public,0.207368850708,14:09:54
normal,0.928251028061,14:10:01
public,0.203659057617,14:10:01
normal,1.01598310471,14:10:02
public,0.202919960022,14:10:02
normal,3.25298905373,14:10:05
public,0.207064151764,14:10:06
normal,0.640930891037,14:10:07
public,0.597793102264,14:10:08
normal,0.0646409988403,14:10:11
public,0.207366943359,14:10:12
normal,0.464580059052,14:10:18
public,0.204805850983,14:10:18
public,0.0190110206604,14:20:30
normal,1.30160808563,14:20:31
public,0.204681873322,14:20:31
normal,0.207038879395,14:20:32
public,0.198087930679,14:20:32
public,0.109449863434,14:23:09
normal,2.60611104965,14:23:14
public,0.203813076019,14:23:15
normal,1.63256883621,14:23:16
public,0.193742990494,14:23:16
normal,1.4291870594,14:23:18
public,0.400906801224,14:23:18
normal,1.82875990868,14:23:20
public,1.2975461483,14:23:21
normal,5.62575888634,14:23:27
public,0.192955970764,14:23:27
normal,0.369839906693,14:23:28
public,0.804635047913,14:23:29
normal,1.58816599846,14:23:31
public,0.200608968735,14:23:31
normal,0.404978990555,14:23:31
public,0.2024269104,14:23:32
normal,3.8743519783,14:23:36
public,0.405686855316,14:23:36
normal,0.797106981277,14:23:37
public,0.419498205185,14:23:37
normal,1.20709514618,14:23:38
public,0.445822000504,14:23:39
normal,0.166388034821,14:23:39
public,0.202980995178,14:23:39
normal,1.01202392578,14:23:40
public,0.814946889877,14:23:41
normal,4.06196594238,14:23:45
public,0.631161928177,14:23:46
normal,1.81141114235,14:23:48
public,0.202750205994,14:23:48
normal,4.26778411865,14:23:52
public,1.21973514557,14:23:53
normal,5.10164308548,14:23:58
public,0.590934991837,14:23:59
normal,2.43989515305,14:24:01
public,0.207354068756,14:24:02
normal,5.90037202835,14:24:07
public,0.195116996765,14:24:08
normal,0.656373023987,14:24:08
public,0.356364011765,14:24:09
normal,0.628532886505,14:24:09
public,0.183630943298,14:24:09
normal,1.01408100128,14:24:10
public,1.43065595627,14:24:12
normal,2.4918820858,14:24:16
public,0.2009100914,14:24:17
normal,0.817504882812,14:24:17
public,1.21641206741,14:24:19
normal,3.95324015617,14:24:23
public,0.5490629673,14:24:23
normal,0.784053087234,14:24:24
public,0.61101102829,14:24:25
normal,0.200190067291,14:24:25
public,0.270304918289,14:24:25
normal,0.491459846497,14:24:29
public,0.0905520915985,14:24:29
normal,0.296559095383,14:24:32
public,0.408766031265,14:24:32
normal,2.8418648243,14:24:35
public,0.204272985458,14:24:35
normal,0.811314105988,14:24:36
public,0.407990932465,14:24:36
normal,7.00950622559e-05,14:24:38
public,0.586279153824,14:24:38
normal,0.318130970001,14:24:42
public,0.204470157623,14:24:42
normal,1.13347697258,14:24:43
public,0.811460971832,14:24:44
normal,3.04609894753,14:24:47
public,0.204446077347,14:24:47
normal,0.121108055115,14:24:48
public,0.411749839783,14:24:48
normal,1.6292309761,14:24:50
public,0.198356151581,14:24:50
normal,0.276812076569,14:24:53
public,0.135187864304,14:24:53
normal,3.04540896416,14:24:56
public,0.612963914871,14:24:57
normal,0.811110019684,14:24:57
public,0.63266992569,14:24:58
normal,0.384644031525,14:24:58
public,0.0393440723419,14:24:59
normal,1.43331503868,14:25:01
public,0.20138001442,14:25:01
normal,2.23485684395,14:25:04
public,0.82256603241,14:25:05
normal,4.46108484268,14:25:09
public,0.204637050629,14:25:09
normal,0.47473692894,14:25:14
public,0.105563163757,14:25:14
normal,0.60687494278,14:25:15
public,0.207277059555,14:25:15
normal,0.819790124893,14:25:16
public,0.203396081924,14:25:16
normal,1.99980211258,14:25:18
public,0.199808120728,14:25:18
normal,0.204671859741,14:25:19
public,0.139373064041,14:25:20
normal,2.9365029335,14:25:23
public,1.049503088,14:25:24
normal,0.506199836731,14:25:24
public,0.228801965714,14:25:25
normal,1.62613797188,14:25:26
public,0.204907894135,14:25:27
normal,0.808244943619,14:25:27
public,0.613355875015,14:25:28
normal,0.232010126114,14:25:28
public,0.374209880829,14:25:29
normal,3.86888313293,14:25:32
personal,0.805852174759,14:25:33
normal,0.610769033432,14:25:34
public,1.01806998253,14:25:35
normal,2.23274683952,14:25:37
public,0.106497049332,14:25:38
normal,3.54687309265,14:25:41
public,0.618186950684,14:25:42
normal,0.551067113876,14:25:47
public,0.207163095474,14:25:48
normal,1.15237617493,14:25:52
public,0.205636024475,14:25:52
normal,0.450438022614,14:25:55
public,1.42353796959,14:25:57
normal,1.26223516464,14:25:58
public,0.0511047840118,14:25:58
normal,0.214653015137,14:25:59
public,0.191184997559,14:25:59
normal,1.21824407578,14:26:00
public,0.203420877457,14:26:00
normal,4.5644800663,14:26:05
public,0.725088834763,14:26:06
normal,1.11660408974,14:26:07
public,0.101289987564,14:26:07
normal,2.23206186295,14:26:09
public,0.656390190125,14:26:10
normal,3.40976500511,14:26:13
public,0.202454805374,14:26:13
normal,1.42085790634,14:26:15
public,0.203078985214,14:26:15
normal,1.2316429615,14:26:16
public,0.396359205246,14:26:17
normal,0.204268932343,14:26:17
public,0.422331094742,14:26:17
normal,2.01071095467,14:26:19
public,0.204730033875,14:26:19
normal,2.27361917496,14:26:22
public,0.16633105278,14:26:22
normal,1.16118907928,14:26:24
public,1.19494318962,14:26:25
normal,0.804982185364,14:26:26
public,0.611976861954,14:26:27
normal,1.22024106979,14:26:28
public,0.60697221756,14:26:29
normal,6.09660506248,14:26:35
public,1.01753902435,14:26:36
normal,4.68017315865,14:26:40
public,0.813761949539,14:26:41
normal,2.63887500763,14:26:44
public,0.1984770298,14:26:44
normal,1.21976017952,14:26:45
public,0.208678007126,14:26:45
normal,0.810539960861,14:26:46
public,0.201337099075,14:26:46
normal,0.97135591507,14:26:50
public,18.2764480114,14:28:39
normal,0.581151008606,14:28:40
public,5.44444584846,14:31:22
personal,0.778253078461,14:31:23
public,0.432262182236,14:31:23
personal,1.80442500114,14:31:25
public,1.02105903625,14:31:26
close,0.19772195816,14:31:26
personal,2.23679590225,14:31:28
close,0.208198070526,14:31:29
personal,2.23135089874,14:31:31
public,1.01616811752,14:31:32
normal,0.595672130585,14:31:33
public,50.8453090191,14:33:00
close,0.613079071045,14:33:00
personal,2.64576506615,14:33:03
close,0.815100908279,14:33:04
personal,6.00487208366,14:33:14
public,0.151884078979,14:38:37
public,27.5049328804,14:39:04
normal,0.203674077988,14:39:05
public,0.177510976791,14:39:30
normal,0.40512919426,14:39:31
public,1.01904702187,14:39:41
normal,1.02613806725,14:39:42
public,0.193615198135,14:39:42
normal,1.01790595055,14:39:43
public,0.205711841583,14:39:43
normal,1.82302904129,14:39:45
public,0.415853023529,14:39:45
normal,1.01551294327,14:39:46
public,0.409037828445,14:39:47
normal,0.600245952606,14:39:47
public,5.48829102516,14:39:53
close,3.31088805199,14:39:56
normal,6.65843009949,14:40:03
close,0.655503034592,14:40:04
public,1.29231500626,14:40:08
normal,0.398731946945,14:40:09
close,0.419945001602,14:40:10
personal,0.477439165115,14:40:12
close,0.0743839740753,14:40:12
personal,0.39108300209,14:40:16
close,1.20630693436,14:40:24
public,0.88171505928,14:40:34
normal,0.533581972122,14:40:35
public,0.000627994537354,14:40:39
normal,0.613523960114,14:40:40
public,0.378342866898,14:41:29
public,0.442755937576,14:41:30
personal,0.613456964493,14:41:31
public,1.0263030529,14:41:43
normal,0.450073003769,14:41:44
personal,0.476349115372,14:41:48
public,1.13656997681,14:43:59
normal,0.354600906372,14:44:00
close,0.202080965042,14:44:00
personal,1.06777310371,14:44:01
close,17.9384169579,14:44:19
public,3.48769807816,14:44:39
normal,0.259073019028,14:44:39
public,3.37416815758,14:44:43
normal,0.585748910904,14:44:43
public,3.64492893219,14:45:14
normal,0.815312147141,14:45:14
public,0.0879590511322,14:45:40
personal,0.151557922363,14:45:41
public,7.01859617233,14:47:00
personal,0.803328037262,14:47:01
public,0.138955116272,14:47:17
personal,0.993425130844,14:47:18
public,3.90082597733,14:47:23
personal,1.08222007751,14:47:24
public,0.313641786575,14:47:24
close,2.8224670887,14:47:27
personal,0.141889095306,14:47:29
public,19.9469971657,14:47:49
normal,0.798197031021,14:47:50
public,0.727237939835,14:48:34
close,0.317802906036,14:48:34
normal,0.359614133835,14:48:35
public,0.831610918045,14:51:36
normal,0.46205496788,14:51:37
close,5.22497391701,14:51:52
personal,0.203351974487,14:51:52
close,1.22337698936,14:51:53
personal,0.601223945618,14:51:54
close,0.164937973022,14:53:59
personal,0.392143964767,14:54:04
close,1.98212003708,14:54:08
public,32.6267530918,14:56:22
normal,0.743660926819,14:56:23
public,18.3057620525,14:56:41
normal,0.605351924896,14:56:42
public,0.277367830276,15:01:36
normal,0.413549184799,15:01:37
close,0.199038982391,15:01:37
personal,0.779537916183,15:01:39
public,0.488512992859,15:01:49
personal,0.742489814758,15:01:50
public,3.33386111259,15:01:53
close,0.606561899185,15:01:54
public,9.79587721825,15:05:33
personal,2.28391098976,15:05:41
public,0.578082084656,15:05:42
personal,1.06976103783,15:05:44
public,2.38708591461,15:05:50
close,0.199439048767,15:05:50
personal,2.0305390358,15:05:52
public,0.0502390861511,15:05:54
personal,1.22065496445,15:05:55
public,0.872560977936,15:06:00
personal,1.82636499405,15:06:02
close,0.203662157059,15:06:02
personal,1.0150449276,15:06:03
public,0.853421926498,15:06:22
personal,0.242633104324,15:06:35
public,0.0518400669098,15:07:27
personal,0.117652893066,15:07:28
public,8.26232194901,15:07:58
personal,1.20866894722,15:07:59
public,8.79501700401,15:08:24
personal,23.4745960236,15:09:25
public,1.03624510765,15:09:26
personal,0.905844926834,15:09:27
normal,0.409036874771,15:09:27
personal,0.69736790657,15:09:33
close,0.0351150035858,15:09:33
personal,10.7478749752,15:10:09
close,0.768227815628,15:10:10
personal,4.13316392899,15:10:15
public,0.598707914352,15:10:16
personal,2.97146701813,15:10:22
normal,1.18379998207,15:10:23
public,0.459568023682,15:10:23
normal,0.717131137848,15:10:24
public,0.615957975388,15:10:25
normal,0.605808019638,15:10:25
personal,1.21691679955,15:10:26
public,0.659376859665,15:10:27
personal,0.807986974716,15:10:28
public,0.825165987015,15:10:29
personal,0.844775915146,15:10:34
public,0.855190038681,15:10:41
personal,0.811450004578,15:10:42
public,0.217786073685,15:10:42
normal,0.596257925034,15:10:43
public,0.14010310173,15:14:50
close,0.321926832199,15:14:52
public,1.36898183823,15:15:08
personal,1.0138220787,15:15:09
close,0.104800224304,15:15:10
public,1.18003320694,15:15:12
normal,0.38991689682,15:15:12
close,0.304090976715,15:15:15
public,0.562601089478,15:15:16
normal,0.403450965881,15:15:17
public,0.59131193161,15:15:24
personal,0.477868080139,15:15:26
public,0.220211982727,15:15:26
personal,0.405289173126,15:15:27
public,0.239430904388,15:15:28
personal,0.586807012558,15:15:29
public,0.405331134796,15:15:29
personal,0.434302091599,15:15:30
public,0.403571844101,15:15:30
normal,0.14436507225,15:15:31
public,2.03584289551,15:15:33
normal,0.792150020599,15:15:40
close,0.629857063293,15:15:41
normal,1.26099801064,15:15:47
public,1.05791306496,15:15:48
normal,0.461755990982,15:15:51
public,0.180112123489,15:15:51
normal,2.54774188995,15:15:54
close,0.189806938171,15:15:55
normal,0.404700040817,15:15:58
public,0.594720125198,15:15:59
normal,0.972056865692,15:16:02
public,0.400386095047,15:16:04
normal,0.3980281353,15:16:05
personal,0.60480093956,15:16:06
public,0.606848955154,15:16:07
personal,0.390007972717,15:16:07
public,4.68583416939,15:16:16
normal,0.411200046539,15:16:16
personal,1.01370692253,15:16:17
public,2.28658699989,15:17:44
normal,0.81423997879,15:17:45
public,3.87439799309,15:17:54
normal,0.608426094055,15:17:54
public,2.43558597565,15:19:35
personal,1.04557108879,15:19:36
public,0.589773893356,15:20:27
normal,0.189898967743,15:20:28
close,1.01307487488,15:20:29
public,0.976657152176,15:21:25
personal,0.292562961578,15:21:26
public,6.19204711914,15:21:35
personal,0.306093931198,15:21:36
public,0.947304964066,15:21:57
normal,0.644237995148,15:21:57
close,3.82441782951,15:22:01
personal,1.01594305038,15:22:02
public,2.20563602448,15:22:13
personal,0.831864118576,15:22:14
public,0.0720961093903,15:23:44
